2019-08-14 00:01:15,4909
2019-08-14 00:01:25,4925
2019-08-14 00:01:35,4949
2019-08-14 00:01:45,4956
2019-08-14 00:02:09,4957
2019-08-14 00:02:19,4979
2019-08-14 00:02:29,5003
2019-08-14 00:02:39,5025
2019-08-14 00:02:49,5045
2019-08-14 00:03:08,5046
2019-08-14 00:03:18,5068
2019-08-14 00:03:28,5090
2019-08-14 00:03:38,5093
2019-08-14 00:04:23,5094
2019-08-14 00:04:33,5116
2019-08-14 00:04:43,5131
2019-08-14 00:04:53,5145
2019-08-14 00:05:03,5169
2019-08-14 00:05:13,5173
2019-08-14 00:08:02,5174
2019-08-14 00:08:12,5194
2019-08-14 00:08:22,5214
2019-08-14 00:08:32,5226
2019-08-14 00:08:42,5246
2019-08-14 00:08:52,5266
2019-08-14 00:09:06,5267
2019-08-14 00:09:16,5287
2019-08-14 00:09:27,5308
2019-08-14 00:09:37,5319
2019-08-14 00:10:02,5320
2019-08-14 00:10:12,5328
2019-08-14 00:10:37,5329
2019-08-14 00:10:47,5343
2019-08-14 00:10:57,5350
2019-08-14 00:11:12,5351
2019-08-14 00:11:22,5376
2019-08-14 00:11:32,5385
2019-08-14 00:11:42,5401
2019-08-14 00:11:54,5402
2019-08-14 00:12:04,5428
2019-08-14 00:12:14,5435
2019-08-14 00:13:46,5436
2019-08-14 02:21:55,5437
2019-08-14 02:22:05,5447
2019-08-14 02:22:15,5458
2019-08-14 02:22:25,5469
2019-08-14 02:22:41,5470
2019-08-14 02:22:51,5485
2019-08-14 02:23:01,5495
2019-08-14 02:23:11,5506
2019-08-14 02:23:21,5521
2019-08-14 02:23:31,5533
2019-08-14 02:23:41,5539
2019-08-14 02:23:51,5549
2019-08-14 02:24:01,5562
2019-08-14 02:24:11,5575
2019-08-14 02:24:21,5587
2019-08-14 02:24:31,5602
2019-08-14 02:24:41,5614
2019-08-14 02:24:51,5627
2019-08-14 02:25:01,5643
2019-08-14 02:25:11,5658
2019-08-14 02:25:21,5672
2019-08-14 02:25:31,5686
2019-08-14 02:25:41,5697
2019-08-14 02:25:51,5712
2019-08-14 02:26:01,5729
2019-08-14 02:26:11,5743
2019-08-14 02:26:21,5758
2019-08-14 02:26:31,5771
2019-08-14 02:26:41,5781
2019-08-14 02:26:51,5790
2019-08-14 02:27:01,5804
2019-08-14 02:27:11,5819
2019-08-14 02:27:21,5824
2019-08-14 02:27:31,5837
2019-08-14 02:27:41,5848
2019-08-14 02:27:51,5853
2019-08-14 02:28:01,5868
2019-08-14 02:28:11,5882
2019-08-14 02:28:21,5897
2019-08-14 02:28:31,5911
2019-08-14 02:28:41,5925
2019-08-14 02:28:51,5938
2019-08-14 02:29:01,5948
2019-08-14 02:29:11,5961
2019-08-14 02:29:21,5963
2019-08-14 02:29:42,5964
2019-08-14 02:29:52,5973
2019-08-14 02:30:02,5987
2019-08-14 02:30:12,6004
2019-08-14 02:30:22,6016
2019-08-14 02:30:32,6027
2019-08-14 02:30:42,6040
2019-08-14 02:31:03,6041
2019-08-14 02:31:13,6055
2019-08-14 02:31:23,6072
2019-08-14 02:31:33,6086
2019-08-14 02:31:43,6100
2019-08-14 02:31:53,6111
2019-08-14 02:32:03,6124
2019-08-14 02:32:13,6138
2019-08-14 02:32:23,6152
2019-08-14 02:32:33,6163
2019-08-14 02:32:43,6176
2019-08-14 02:32:53,6178
2019-08-14 02:33:05,6179
2019-08-14 02:33:15,6192
2019-08-14 02:33:25,6206
2019-08-14 02:33:35,6215
2019-08-14 02:33:49,6216
